id,unique_,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,priogrid_gid,country_id
NULL,asd,NULL,#loc+name,NULL,#adm1+name,#adm2+name,#geo+lat,#geo+lon,NULL,NULL
395682,2670,5,Donets Basin Area,in war-torn separatist east,NULL,NULL,48.15,38.65,199158,369
395686,2671,4,Donetsk oblast,-,Donetsk oblast,NULL,48.14,37.74,199156,369
395689,2672,1,Shumy village,in Donbas [from headline]; in Shumy,Donetsk oblast,Kostiantynivka raion,48.380746,37.933087,199156,369
396541,2673,1,Opytne village,"at Opytne, Donetsk Obl",Donetsk oblast,Yasynuvata raion,48.096377,37.72225,199156,369
401598,2674,2,Zaitseve village,"near Zaitseve, Donetsk Obl",Donetsk oblast,Horlivka City municipality,48.41955,38.032433,199157,369
420036,2675,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
395704,2676,2,Kominternove village,near the Kominternovo settlement from the direction of the Vodyanoye settlement.,Donetsk oblast,Novoazovsk raion,47.174126,37.814764,197716,369
401592,2677,1,Verkhnotoretske town,"Verkhniotoretske (Donetsk region),",Donetsk oblast,Yasynuvata raion,48.223333,37.871944,199156,369
402791,2678,4,Donetsk oblast,Donetsk Obl,Donetsk oblast,NULL,48.14,37.74,199156,369
401594,2679,2,Novotroitske town,"near the village of Novotroyitske, to the southwest of Donetsk",Donetsk oblast,Volnovakha raion,47.717091,37.573761,198436,369
401595,2680,2,Pisky village,near Pisky,Donetsk oblast,Yasynuvata raion,48.06693,37.66642,199156,369
401597,2681,4,Donetsk oblast,NULL,Donetsk oblast,NULL,48.14,37.74,199156,369
401600,2682,1,Trudovskaya village,village of Trudovskaya,Donetsk oblast,Marinka raion,47.943889,37.547778,198436,369
401602,2683,2,Krasnij Partizan village,near the settlement of Krasny Partizan near Yasinovataya city.,Donetsk oblast,Yasynuvata raion,48.197222,37.907222,199156,369
401604,2684,2,Pisky village,near Pisky,Donetsk oblast,Yasynuvata raion,48.06693,37.66642,199156,369
420035,2685,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
402805,2686,5,Donets Basin Area,war zone,NULL,NULL,48.15,38.65,199158,369
402787,2687,1,Trudovskaya village,Trudivski area of Donetsk city’s Petrovskyi district,Donetsk oblast,Marinka raion,47.943889,37.547778,198436,369
405424,2688,5,Donets Basin Area,in war zone,NULL,NULL,48.15,38.65,199158,369
404132,2689,1,Vodyane village,"in the south of the Donetsk region; at Vodyane, Donetsk Obl",Donetsk oblast,Yasynuvata raion,48.097688,37.664988,199156,369
405425,2690,5,Donets Basin Area,in the war zone,NULL,NULL,48.15,38.65,199158,369
420005,2691,4,Donetsk oblast,Donets oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
404147,2692,2,Donetsk town,near Lozovoye (Donetsk’s northwestern suburb - TASS),Donetsk oblast,Donetsk City municipality,48,37.805278,199156,369
404164,2693,2,Pisky village,near Pisky village in Donetsk region,Donetsk oblast,Yasynuvata raion,48.06693,37.66642,199156,369
405397,2694,4,Donetsk oblast,(no specific georeference in art.),Donetsk oblast,NULL,48.14,37.74,199156,369
408893,2695,1,Myrne village,"in the JFO area; at Myrne, Donetsk Obl",Donetsk oblast,Telmanove raion,47.426743,37.731883,197716,369
408900,2696,1,Chermalyk village,"in the zone of responsibility of the Skhid (East) operational-tactical group; at Chermalyk, Donetsk Obl",Donetsk oblast,Telmanove raion,47.313078,37.800482,197716,369
408906,2697,1,Pisky village,"in Donbas; at Pisky, Donetsk Obl",Donetsk oblast,Yasynuvata raion,48.06693,37.66642,199156,369
408916,2698,5,Donets Basin Area,in Donbas; in the area of the Joint Forces operation,NULL,NULL,48.15,38.65,199158,369
409453,2699,5,Donets Basin Area,in war zone,NULL,NULL,48.15,38.65,199158,369
408964,2700,1,Nova Marivka,Donetsk; the settlement of Novaya Maryevka in the Telman District,Donetsk oblast,Telmanove raion,47.448785,37.94155,197716,369
408972,2701,2,Bohdanivka village,in the Petrovskoye-Bogdanovka disengagement area,Donetsk oblast,Volnovakha raion,47.628227,37.756441,198436,369
419938,2702,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
413786,2703,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
409427,2704,1,Kominternove village,the Kominternovo settlement,Donetsk oblast,Novoazovsk raion,47.174126,37.814764,197716,369
413662,2705,1,Pisky village,"Pisky village, Donetsk oblast",Donetsk oblast,Yasynuvata raion,48.06693,37.66642,199156,369
413664,2706,1,Novoluhanske village,"Novoluhanske village, Donetsk oblast",Donetsk oblast,Artemivsk raion,48.42631,38.171074,199157,369
413667,2707,1,Novoselivka Druha village,"Novoselivka village, Donetsk oblast",Donetsk oblast,Yasynuvata raion,48.209444,37.794722,199156,369
419940,2708,4,Donetsk oblast,Donetsk obalst,Donetsk oblast,NULL,48.14,37.74,199156,369
413681,2709,5,Novomykhailivka village,Novomykhailivka village,Donetsk oblast,Marinka raion,47.853324,37.484174,198435,369
413685,2710,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
413835,2711,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
413691,2712,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
413696,2713,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
413698,2714,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
413736,2715,2,Novomykhailivka village,"Novomykhailivka village, Donetsk oblast",Donetsk oblast,Marinka raion,47.853324,37.484174,198435,369
419980,2716,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
415899,2717,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
415901,2718,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
415795,2719,1,Marinka town,"Marinka town, Donetsk oblast",Donetsk oblast,Marinka raion,47.941669,37.504218,198436,369
415803,2720,1,Verkhnotoretske town,"Verkhnietoretske, Donetsk Obl",Donetsk oblast,Yasynuvata raion,48.223333,37.871944,199156,369
415902,2721,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
415904,2722,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
415873,2723,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
415880,2724,1,Kamianka village,"Kamyanka, Donetsk Obl",Donetsk oblast,Bakhmut Raion,48.245317,38.483548,199157,369
419990,2725,5,Donets Basin Area,Donets basin area,NULL,NULL,48.15,38.65,199158,369
428891,2726,4,Donetsk oblast,Donets basin area,Donetsk oblast,NULL,48.14,37.74,199156,369
419924,2727,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
419925,2728,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
419927,2729,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
419336,2730,1,Hranitne town,"in Hranitne, Donetsk Obl",Donetsk oblast,Telmanove raion,47.454601,37.864028,197716,369
423349,2731,1,Pavlopil village,in Pavlopil,Donetsk oblast,Telmanove raion,47.261586,37.784176,197716,369
423346,2732,5,Donets Basin Area,in eastern Ukraine,NULL,NULL,48.15,38.65,199158,369
419342,2733,2,Pavlopil village,"near Pavlopil, Donetsk Obl",Donetsk oblast,Telmanove raion,47.261586,37.784176,197716,369
423340,2734,4,Donetsk oblast,In Donetsk,Donetsk oblast,NULL,48.14,37.74,199156,369
423260,2735,5,Donets Basin Area,in the conflict-ridden east of the country,NULL,NULL,48.15,38.65,199158,369
423342,2736,4,Donetsk oblast,in Donetsk,Donetsk oblast,NULL,48.14,37.74,199156,369
423333,2737,1,Novomykhailivka village,"at Noivomykhailivka, Donetsk Obl",Donetsk oblast,Marinka raion,47.853324,37.484174,198435,369
423334,2738,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
423335,2739,2,Novotroitske town,"near Novotroyitske, Donetsk Obl",Donetsk oblast,Volnovakha raion,47.717091,37.573761,198436,369
425462,2740,2,Trudovskaya village,Trudovskaya mine settlement in Donetsk,Donetsk oblast,Marinka raion,47.943889,37.547778,198436,369
425491,2741,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
425435,2742,2,Krasnohorivka town,"near Krasnohorivka, Donetsk Obl",Donetsk oblast,Marinka raion,48.006667,37.512778,199156,369
425494,2743,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
425446,2744,5,Donets Basin Area,in the east,NULL,NULL,48.15,38.65,199158,369
425444,2745,2,Avdiivka town,"near Avdiyivka, Donetsk Obl",Donetsk oblast,Avdiivka city municipality,48.145278,37.745,199156,369
236742,2746,4,Luhansk oblast,Luhansk Oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
204789,2747,2,Novotoshkivske village,"near the village of Novotoshkivske (Popasna district, Luhansk region)",Luhansk oblast,Popasna raion,48.724788,38.63232,199878,369
429316,2748,2,Stanytsia Luhanska village,near the village of Stanytsia Luhanska,Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
429344,2749,2,Troitske village,near the village of Troitske (Popasnyansky district),Luhansk oblast,Popasna raion,48.52804,38.3747,199877,369
429345,2750,1,Krymskie village,"the village of Krymske (Novoaidar district), Luhansk region",Luhansk oblast,Slovianoserbsk raion,48.75,38.8,199878,369
204792,2751,1,Luhansk town,Luhansk town,Luhansk oblast,Luhansk City municipality,48.566667,39.3,199879,369
236753,2752,4,Luhansk oblast,conflict zone,Luhansk oblast,NULL,48.92,39.02,199879,369
204795,2753,2,Kryakivka village,"near the village of Kryakivka (Novoaidar district, Luhansk region)",Luhansk oblast,Novoaidar raion,48.766169,38.912867,199878,369
236757,2754,1,Zolote town,"Zolote-4 Rodina mine, Popasnyansky district, Luhansk region",Luhansk oblast,Popasna raion,48.683333,38.516667,199878,369
429678,2755,2,Troitske village,"near the village of Troitske (Popasna district, Luhansk region)",Luhansk oblast,Popasna raion,48.52804,38.3747,199877,369
204809,2756,2,Donetsky vilage,"29th checkpoint on the Bakhmutka highway near Donetskyy village, Lugansk",Luhansk oblast,Popasna raion,48.7,38.671526,199878,369
429682,2757,2,Bilovodsk town,"near Belovodsk, Luhansk region",Luhansk oblast,Bilovodsk Raion,49.207408,39.584722,200600,369
204810,2758,2,Lopaskine village,"near the village of Lopaskine (Novoaydar district, Luhansk region)",Luhansk oblast,Novoaidar raion,48.673292,39.028013,199879,369
204812,2759,2,Kalinovo village,"in the area of ??Kalinove village, Popasnyansky district, Luhansk region",Luhansk oblast,Popasna raion,48.56,38.51,199878,369
204813,2760,2,Malynove village,"15 kilometres (nine miles) northeast of Lugansk

near the village of Malinove, Stanychno-Luhansk district, Luhansk region",Luhansk oblast,Stanychno-Luhansk raion,48.721895,39.423557,199879,369
429754,2761,2,Novotoshkivske village,near the village of Novotoshkivske (Luhansk region),Luhansk oblast,Popasna raion,48.724788,38.63232,199878,369
204933,2762,2,Sizoe village,"near the village of Syze (Stanychno-Luhansky district, Luhansk region)",Luhansk oblast,Stanychno-Luhansk raion,48.599028,39.626542,199880,369
204934,2763,2,Zolote town,"near Zolote, Popasnyansky district, Luhansk region",Luhansk oblast,Popasna raion,48.683333,38.516667,199878,369
204937,2764,4,Luhansk oblast,Luhansk Oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
392776,2765,2,Sizoe village,"near the village Syze, Stanychno-Luhansk district, Luhansk region",Luhansk oblast,Stanychno-Luhansk raion,48.599028,39.626542,199880,369
429903,2766,1,Raigorodka village,"in the village of Raigorodka, Novoaidariv district, Luhansk region",Luhansk oblast,Novoaidar raion,48.824851,39.072891,199879,369
429921,2767,2,Bilovodsk town,"near the village of Belovodsk, Luhansk region",Luhansk oblast,Bilovodsk Raion,49.207408,39.584722,200600,369
204956,2768,4,Luhansk oblast,Lugansk Oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
236756,2769,2,Valuiske village,"near the village Valuyske, Stanychno-Luhansk district, Luhansk region",Luhansk oblast,Stanychno-Luhansk raion,48.666879,39.53204,199880,369
433265,2770,2,Trohizbenka village,"near the village Trokhizbenka, Luhansk region",Luhansk oblast,Novoaidar raion,48.756914,38.961823,199878,369
433269,2771,1,Krymskie village,"in the village of Krymske (Novoaydarsky district), Luhansk region",Luhansk oblast,Slovianoserbsk raion,48.75,38.8,199878,369
236750,2772,4,Luhansk oblast,Donbas,Luhansk oblast,NULL,48.92,39.02,199879,369
205066,2773,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
211795,2774,4,Luhansk oblast,Lugansk region,Luhansk oblast,NULL,48.92,39.02,199879,369
211799,2775,4,Luhansk oblast,eastern province of Lugansk,Luhansk oblast,NULL,48.92,39.02,199879,369
236755,2776,4,Luhansk oblast,conflict zone,Luhansk oblast,NULL,48.92,39.02,199879,369
236754,2777,4,Luhansk oblast,conflict zone,Luhansk oblast,NULL,48.92,39.02,199879,369
211802,2778,4,Luhansk oblast,Lugansk Oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
211922,2779,1,Stanytsia Luhanska village,Stanytsya Luganska,Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
211929,2780,2,Pioners'ke village,near the Pionerskoye settlement,Luhansk oblast,Stanychno-Luhansk raion,48.572975,39.577325,199880,369
236749,2781,4,Luhansk oblast,conflict area,Luhansk oblast,NULL,48.92,39.02,199879,369
211936,2782,4,Luhansk oblast,50 kilometers from Lugansk town,Luhansk oblast,NULL,48.92,39.02,199879,369
218644,2783,4,Luhansk oblast,Lugansk province,Luhansk oblast,NULL,48.92,39.02,199879,369
218643,2784,4,Luhansk oblast,75 kilometres (45 miles) west of the Russian border,Luhansk oblast,NULL,48.92,39.02,199879,369
218733,2785,1,Kalinovo village,Kalinovo village,Luhansk oblast,Popasna raion,48.56,38.51,199878,369
236748,2786,4,Luhansk oblast,separatist east,Luhansk oblast,NULL,48.92,39.02,199879,369
236747,2787,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
225855,2788,2,Raivka village,Rayevka village area,Luhansk oblast,Slovianoserbsk raion,48.681487,39.190347,199879,369
225860,2789,4,Luhansk oblast,Luhansk Oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
225865,2790,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
232421,2791,4,Luhansk oblast,Lugansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
232756,2792,2,Luhansk town,outskirts of rebel-held Luhansk,Luhansk oblast,Luhansk City municipality,48.566667,39.3,199879,369
233441,2793,1,Krymskie village,Krymske town,Luhansk oblast,Slovianoserbsk raion,48.75,38.8,199878,369
236745,2794,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
235427,2795,4,Luhansk oblast,Lugansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
235435,2796,1,Sokilnyky village,Sokolniki settlement,Luhansk oblast,Slovianoserbsk raion,48.746225,38.870126,199878,369
236744,2797,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
246868,2798,2,Luhansk town,around Luhansk,Luhansk oblast,Luhansk City municipality,48.566667,39.3,199879,369
239000,2799,1,Kirovsk town,NULL,Luhansk oblast,Kirovsk City municipality,48.635588,38.643666,199878,369
239001,2800,1,Dolgoe village,NULL,Luhansk oblast,Slovianoserbsk raion,48.64342,39.031639,199879,369
239309,2801,1,Novotoshkivske village,Novotoshkivka,Luhansk oblast,Popasna raion,48.724788,38.63232,199878,369
239299,2802,5,Donets Basin Area,NULL,NULL,NULL,48.15,38.65,199158,369
252013,2803,4,Luhansk oblast,Eastern Ukraine,Luhansk oblast,NULL,48.92,39.02,199879,369
239154,2804,2,Kalinovo village,NULL,Luhansk oblast,Popasna raion,48.56,38.51,199878,369
239158,2805,1,Veselohorivka village,NULL,Luhansk oblast,Perevalsk raion,48.473524,38.455196,199157,369
239188,2806,1,Zaitseve village,NULL,Donetsk oblast,Horlivka City municipality,48.41955,38.032433,199157,369
239190,2807,4,Luhansk oblast,NULL,Luhansk oblast,NULL,48.92,39.02,199879,369
239298,2808,5,Donets Basin Area,NULL,NULL,NULL,48.15,38.65,199158,369
239232,2809,2,Pryshyb village,NULL,Luhansk oblast,Slovianoserbsk raion,48.736111,38.931667,199878,369
246861,2810,4,Luhansk oblast,Luhansk oblast (LiveMap),Luhansk oblast,NULL,48.92,39.02,199879,369
239241,2811,1,Frunze town,NULL,Luhansk oblast,Slovianoserbsk raion,48.671413,38.763354,199878,369
239243,2812,2,Debaltseve town,NULL,Donetsk oblast,Debaltseve City municipality,48.333333,38.4,199157,369
252017,2813,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
239254,2814,4,Luhansk oblast,NULL,Luhansk oblast,NULL,48.92,39.02,199879,369
239295,2815,5,Donets Basin Area,conflict area,NULL,NULL,48.15,38.65,199158,369
239268,2816,4,Luhansk oblast,NULL,Luhansk oblast,NULL,48.92,39.02,199879,369
392573,2817,2,Stanytsia Luhanska village,in the area of Stanytsya Luhanska,Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
246474,2818,2,Novotoshkivske village,Novotoshkivske,Luhansk oblast,Popasna raion,48.724788,38.63232,199878,369
246816,2819,2,Popasna town,"Novoolexandrivka, near Popasne",Luhansk oblast,Popasna raion,48.633333,38.38,199877,369
246506,2820,2,Sokilnyky village,near the settlement of Sokolniki,Luhansk oblast,Slovianoserbsk raion,48.746225,38.870126,199878,369
246818,2821,1,Stanytsia Luhanska village,Stanitsa Luhanska,Luhansk oblast,Luhansk City municipality,48.694329,39.453292,199879,369
246526,2822,4,Luhansk oblast,"Zhelobok, Kalinovo and Molodyozhnoye",Luhansk oblast,NULL,48.92,39.02,199879,369
246807,2823,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
252020,2824,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,NULL,48.14,37.74,199156,369
252023,2825,4,Luhansk oblast,Luhansk oblast,Luhansk oblast,NULL,48.92,39.02,199879,369
246616,2826,1,Kalynove-Borshchuvate village,Kalinovo-Borschevatoye,Luhansk oblast,Popasna raion,48.61972,38.49194,199877,369
246647,2827,4,Luhansk oblast,Luhansk,Luhansk oblast,NULL,48.92,39.02,199879,369
249210,2828,2,Krymskie village,Krymske,Luhansk oblast,Slovianoserbsk raion,48.75,38.8,199878,369
249216,2829,1,Troitske village,Troitske,Luhansk oblast,Popasna raion,48.52804,38.3747,199877,369
248938,2830,2,Krymskie village,outside village of Krymske in the Luhansk region,Luhansk oblast,Slovianoserbsk raion,48.75,38.8,199878,369
249229,2831,4,Luhansk oblast,Luhansk,Luhansk oblast,NULL,48.92,39.02,199879,369
249230,2832,4,Luhansk oblast,Luhansk,Luhansk oblast,NULL,48.92,39.02,199879,369
249231,2833,2,Novotoshkivske village,Novotoshkivske,Luhansk oblast,Popasna raion,48.724788,38.63232,199878,369
315741,2834,5,Donets Basin Area,NULL,NULL,NULL,48.15,38.65,199158,369
275594,2835,5,Donets Basin Area,NULL,NULL,NULL,48.15,38.65,199158,369
275609,2836,4,Luhansk oblast,NULL,Luhansk oblast,NULL,48.92,39.02,199879,369
258151,2837,4,Luhansk oblast,NULL,Luhansk oblast,NULL,48.92,39.02,199879,369
275598,2838,5,Donets Basin Area,NULL,NULL,NULL,48.15,38.65,199158,369
257773,2839,4,Luhansk oblast,NULL,Luhansk oblast,NULL,48.92,39.02,199879,369
264217,2840,1,Pishchane village,Pishchane (Luhansk region),Luhansk oblast,Stanychno-Luhansk raion,48.757499,39.357956,199879,369
257836,2841,4,Luhansk oblast,near the Sokolniki settlement and near the Zhelobok settlement,Luhansk oblast,NULL,48.92,39.02,199879,369
